delivery_delay_days,is_late,approval_wait_hours,carrier_wait_days,order_dayofweek,order_hour,total_items,total_price,total_freight,avg_price,max_price,price_to_freight_ratio,payment_installments,payment_value,product_weight_g,product_photos_qty,product_description_lenght,category_bad_rate,state_bad_rate,same_state,customer_past_bad_orders,pay_credit_card,pay_debit_card,pay_not_defined,pay_voucher,season_Spring,season_Summer,season_Winter,is_bad_order
-13.0,0,7.179722222222222,1.0,0,19,1.0,13.3,7.39,13.3,13.3,1.7997,1.0,20.69,175.0,1.0,376.0,0.13012618296529968,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-21.0,0,0.31833333333333336,1.0,1,10,1.0,79.99,16.81,79.99,79.99,4.7585,9.0,96.8,950.0,2.0,302.0,0.08284600389863547,0.13366336633663367,0,0,True,False,False,False,True,False,False,0
-6.0,0,9.783888888888889,5.0,3,16,1.0,105.0,15.49,105.0,105.0,6.7786,1.0,120.49,1150.0,2.0,747.0,0.10294117647058823,0.1805944600062247,0,0,False,False,False,False,False,False,False,0
-7.0,0,3.276388888888889,4.0,4,17,1.0,49.0,13.37,49.0,49.0,3.6649,1.0,62.37,1800.0,2.0,339.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-15.0,0,0.35,1.0,6,12,1.0,42.99,22.93,42.99,42.99,1.8748,3.0,65.92,1200.0,3.0,2432.0,0.13189771197846567,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-9.0,0,25.260555555555555,8.0,1,10,1.0,10.99,14.52,10.99,10.99,0.7569,1.0,25.51,100.0,2.0,137.0,0.1396514681308188,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-5.0,0,61.794444444444444,-1.0,5,20,2.0,79.98,17.44,39.99,39.99,4.586,1.0,97.42,421.0,2.0,2139.0,0.1396514681308188,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-7.0,0,1.4372222222222222,3.0,3,12,1.0,79.9,23.36,79.9,79.9,3.4204,3.0,103.26,1400.0,1.0,392.0,0.15525212342758843,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-3.0,0,0.37833333333333335,1.0,5,13,1.0,29.0,7.46,29.0,29.0,3.8874,3.0,36.46,250.0,4.0,322.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,True,1
-33.0,0,0.5811111111111111,-1.0,1,13,1.0,109.9,23.99,109.9,109.9,4.5811,1.0,133.89,5700.0,3.0,704.0,0.1382941382941383,0.1207464324917673,0,0,False,False,False,True,False,False,True,0
-21.0,0,0.19666666666666666,3.0,6,7,1.0,215.0,22.0,215.0,215.0,9.7727,10.0,237.0,5200.0,1.0,516.0,0.10869565217391304,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-27.0,0,0.16027777777777777,0.0,0,23,1.0,70.6,34.29,70.6,70.6,2.0589,10.0,104.89,400.0,1.0,811.0,0.12067486416928797,0.16161616161616163,0,0,True,False,False,False,False,False,False,0
-22.0,0,0.21222222222222223,4.0,5,11,1.0,79.99,26.88,79.99,79.99,2.9758,1.0,106.87,6800.0,1.0,1042.0,0.21422924901185772,0.11000991080277503,0,0,True,False,False,False,False,False,True,1
-6.0,0,0.25722222222222224,1.0,5,21,1.0,229.9,14.91,229.9,229.9,15.4192,4.0,244.81,6350.0,3.0,341.0,0.10052447552447552,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-15.0,0,1.185,1.0,0,11,1.0,129.5,16.67,129.5,129.5,7.7684,2.0,146.17,900.0,1.0,783.0,0.08284600389863547,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
-3.0,0,0.8736111111111111,3.0,4,23,1.0,79.99,12.06,79.99,79.99,6.6327,9.0,92.05,950.0,1.0,310.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-15.0,0,0.2538888888888889,2.0,5,15,1.0,129.99,17.16,129.99,129.99,7.5752,3.0,147.15,1600.0,1.0,897.0,0.10869565217391304,0.1207464324917673,0,0,False,False,False,True,False,False,True,0
-12.0,0,0.2980555555555556,0.0,0,12,1.0,117.99,16.46,117.99,117.99,7.1683,2.0,134.45,2550.0,1.0,624.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-15.0,0,1.7758333333333334,2.0,4,23,2.0,41.8,30.2,20.9,21.9,1.3841,7.0,72.0,100.0,2.0,880.0,0.1396514681308188,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-1.0,0,1.9033333333333333,11.0,4,10,1.0,1699.99,98.02,1699.99,1699.99,17.3433,8.0,1798.01,600.0,2.0,607.0,0.13500980916711253,0.1382193802262666,0,0,True,False,False,False,True,False,False,0
-21.0,0,0.1313888888888889,0.0,4,8,2.0,78.0,31.58,39.0,49.0,2.4699,3.0,109.58,250.0,2.0,261.0,0.13500980916711253,0.16715976331360946,0,0,True,False,False,False,False,False,False,0
-7.0,0,34.26583333333333,3.0,3,16,1.0,241.1,31.53,241.1,241.1,7.6467,1.0,272.63,7625.0,1.0,603.0,0.13099535843218155,0.13130841121495326,0,0,False,False,False,False,False,False,True,0
-19.0,0,0.18694444444444444,3.0,6,2,1.0,139.0,27.52,139.0,139.0,5.0509,3.0,166.52,7700.0,4.0,264.0,0.10052447552447552,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-9.0,0,0.28805555555555556,0.0,2,20,1.0,59.0,37.1,59.0,59.0,1.5903,2.0,96.1,200.0,5.0,257.0,0.13500980916711253,0.16841317365269462,0,0,True,False,False,False,False,False,False,1
-14.0,0,17.29861111111111,4.0,4,9,1.0,69.9,16.68,69.9,69.9,4.1906,1.0,86.58,895.0,3.0,860.0,0.12140575079872204,0.13366336633663367,0,0,False,False,False,False,False,False,True,0
-8.0,0,36.628055555555555,4.0,3,13,1.0,58.0,18.21,58.0,58.0,3.1851,1.0,76.21,1550.0,3.0,492.0,0.1145684155708892,0.13087709650811108,1,0,False,False,False,False,False,True,False,0
-20.0,0,0.19777777777777777,3.0,3,20,1.0,179.0,45.71,179.0,179.0,3.916,10.0,224.71,7650.0,2.0,2188.0,0.12067486416928797,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-25.0,0,0.34194444444444444,0.0,4,12,1.0,22.9,11.85,22.9,22.9,1.9325,3.0,34.75,300.0,3.0,365.0,0.10294117647058823,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-3.0,0,47.95305555555556,2.0,5,16,1.0,235.9,13.9,235.9,235.9,16.9712,3.0,249.8,450.0,4.0,1892.0,0.1396514681308188,0.16715976331360946,1,0,True,False,False,False,True,False,False,0
-14.0,0,0.5355555555555556,2.0,5,9,1.0,349.9,17.55,349.9,349.9,19.9373,1.0,367.45,500.0,3.0,1202.0,0.11450641826650006,0.11095673837014325,0,0,False,True,False,False,False,False,True,0
-16.0,0,1.0308333333333333,1.0,3,17,1.0,19.99,15.1,19.99,19.99,1.3238,1.0,35.09,150.0,1.0,671.0,0.1456675176452921,0.11000991080277503,0,0,True,False,False,False,False,True,False,0
0.0,0,19.676944444444445,0.0,1,21,1.0,56.9,8.27,56.9,56.9,6.8803,1.0,65.17,100.0,2.0,605.0,0.11785260482846252,0.1805944600062247,1,0,True,False,False,False,False,False,True,0
9.0,1,0.3427777777777778,4.0,4,23,1.0,148.99,15.79,148.99,148.99,9.4357,7.0,164.78,4338.0,2.0,514.0,0.13500980916711253,0.1805944600062247,0,0,True,False,False,False,False,False,False,1
-7.0,0,38.10305555555556,0.0,0,19,1.0,33.49,7.78,33.49,33.49,4.3046,1.0,41.27,600.0,1.0,1087.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-9.0,0,0.31805555555555554,1.0,5,16,1.0,270.9,52.62,270.9,270.9,5.1482,3.0,323.52,633.0,2.0,676.0,0.13500980916711253,0.19544846050870146,0,0,True,False,False,False,False,False,True,0
-21.0,0,0.15083333333333335,0.0,1,10,1.0,16.59,16.79,16.59,16.59,0.9881,3.0,38.55,167.0,1.0,225.0,0.13012618296529968,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-7.0,0,24.057777777777776,6.0,1,18,1.0,119.0,11.93,119.0,119.0,9.9748,2.0,130.93,1700.0,1.0,1232.0,0.1306532663316583,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-14.0,0,0.4519444444444444,0.0,4,11,1.0,52.0,11.15,52.0,52.0,4.6637,2.0,63.15,6600.0,5.0,809.0,0.1382941382941383,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-14.0,0,0.23166666666666666,5.0,3,14,1.0,205.0,18.14,205.0,205.0,11.301,7.0,223.14,2900.0,4.0,162.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-13.0,0,0.13,0.0,2,19,1.0,69.9,20.98,69.9,69.9,3.3317,6.0,90.88,2200.0,1.0,1176.0,0.1145684155708892,0.1207464324917673,0,0,True,False,False,False,False,False,True,1
-16.0,0,0.9855555555555555,3.0,4,14,1.0,22.9,98.02,22.9,22.9,0.2336,10.0,120.92,1500.0,,,0.12970505123641154,0.1207464324917673,0,0,True,False,False,False,False,True,False,0
-4.0,0,0.12277777777777778,3.0,4,21,1.0,49.0,15.23,49.0,49.0,3.2173,1.0,64.23,250.0,3.0,578.0,0.13500980916711253,0.13286713286713286,0,0,False,False,False,True,False,False,False,0
-13.0,0,0.0,1.0,2,23,1.0,49.99,18.63,49.99,49.99,2.6833,1.0,68.62,1400.0,1.0,300.0,0.11821305841924398,0.1207464324917673,0,0,False,False,False,False,False,False,False,0
-10.0,0,0.0,3.0,5,11,1.0,98.0,12.08,98.0,98.0,8.1126,2.0,110.08,800.0,1.0,646.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-6.0,0,0.3452777777777778,4.0,0,11,1.0,99.9,9.91,99.9,99.9,10.0807,5.0,109.81,817.0,2.0,865.0,0.10052447552447552,0.11955307262569832,1,0,True,False,False,False,False,True,False,0
-19.0,0,15.075833333333334,0.0,0,12,1.0,40.0,14.1,40.0,40.0,2.8369,1.0,54.1,500.0,4.0,1003.0,0.10869565217391304,0.1805944600062247,0,0,False,False,False,False,False,False,True,0
-9.0,0,0.32611111111111113,0.0,4,2,1.0,49.9,9.34,49.9,49.9,5.3426,1.0,59.24,800.0,2.0,1127.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-9.0,0,0.29055555555555557,5.0,2,16,1.0,24.5,15.1,24.5,24.5,1.6225,3.0,39.6,100.0,3.0,237.0,0.11247637051039698,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
-20.0,0,19.09777777777778,5.0,1,8,1.0,139.0,14.31,139.0,139.0,9.7135,1.0,153.31,267.0,1.0,1873.0,0.1456675176452921,0.11095673837014325,0,0,False,False,False,False,False,False,True,0
-3.0,0,1.806111111111111,11.0,5,18,1.0,83.49,8.33,83.49,83.49,10.0228,2.0,91.82,225.0,1.0,322.0,0.1456675176452921,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-17.0,0,0.2127777777777778,1.0,1,22,2.0,113.98,28.3,56.99,56.99,4.0276,1.0,142.28,400.0,2.0,1003.0,0.11785260482846252,0.11955307262569832,0,0,True,False,False,False,False,False,False,1
-35.0,0,0.15166666666666667,7.0,0,14,1.0,84.9,29.52,84.9,84.9,2.876,8.0,114.42,1700.0,1.0,290.0,0.15525212342758843,0.12837837837837837,0,0,True,False,False,False,False,True,False,0
-13.0,0,0.9777777777777777,1.0,1,9,1.0,119.9,15.59,119.9,119.9,7.6908,1.0,135.49,550.0,1.0,549.0,0.11785260482846252,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-6.0,0,0.2733333333333333,1.0,0,21,1.0,29.9,12.69,29.9,29.9,2.3562,1.0,42.59,250.0,1.0,364.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
1.0,1,0.11805555555555555,6.0,2,11,1.0,84.9,13.61,84.9,84.9,6.2381,1.0,98.51,1500.0,4.0,404.0,0.1134453781512605,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-9.0,0,0.3591666666666667,4.0,4,18,1.0,59.8,16.86,59.8,59.8,3.5469,3.0,76.66,240.0,1.0,1271.0,0.11450641826650006,0.1256890848952591,0,0,True,False,False,False,False,True,False,0
-22.0,0,0.2575,0.0,2,17,1.0,89.0,15.72,89.0,89.0,5.6616,1.0,104.72,150.0,,,0.12970505123641154,0.1805944600062247,0,0,True,False,False,False,False,False,True,1
-12.0,0,0.17,1.0,6,5,1.0,139.9,18.55,139.9,139.9,7.5418,6.0,158.45,750.0,2.0,705.0,0.11428571428571428,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-15.0,0,32.10722222222222,0.0,1,18,2.0,49.96,25.2,24.98,24.98,1.9825,1.0,75.16,200.0,2.0,1133.0,0.1456675176452921,0.13087709650811108,1,0,False,False,False,False,False,False,True,0
7.0,1,23.954722222222223,5.0,0,14,1.0,279.99,28.96,279.99,279.99,9.6682,1.0,308.95,14000.0,1.0,1800.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,False,False,False,1
-11.0,0,0.5269444444444444,1.0,0,16,2.0,179.98,33.76,89.99,89.99,5.3312,10.0,213.74,750.0,3.0,459.0,0.14680851063829786,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
-7.0,0,33.38583333333333,0.0,2,6,1.0,49.6,9.1,49.6,49.6,5.4505,1.0,58.7,550.0,3.0,669.0,0.13189771197846567,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-7.0,0,39.580555555555556,0.0,0,11,4.0,139.6,51.84,34.9,34.9,2.6929,1.0,191.44,3700.0,1.0,459.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-20.0,0,0.1963888888888889,1.0,0,14,1.0,69.9,14.66,69.9,69.9,4.7681,8.0,84.56,2033.0,1.0,189.0,0.11450641826650006,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-14.0,0,64.365,1.0,1,0,1.0,1000.0,23.44,1000.0,1000.0,40.09307500000005,10.0,1023.44,650.0,3.0,250.0,0.13500980916711253,0.16715976331360946,0,0,True,False,False,False,False,False,False,0
-2.0,0,12.696111111111112,0.0,1,14,1.0,54.9,16.98,54.9,54.9,3.2332,1.0,71.88,100.0,2.0,605.0,0.11785260482846252,0.11095673837014325,0,0,False,False,False,False,False,False,False,1
-8.0,0,11.053888888888888,2.0,4,16,1.0,24.99,14.1,24.99,24.99,1.7723,1.0,39.09,275.0,3.0,1028.0,0.1396514681308188,0.13130841121495326,0,0,False,False,False,False,True,False,False,0
-25.0,0,0.32166666666666666,1.0,2,19,1.0,65.9,22.39,65.9,65.9,2.9433,3.0,88.29,450.0,3.0,936.0,0.1248,0.16715976331360946,0,0,True,False,False,False,False,False,True,0
-5.0,0,0.2713888888888889,2.0,2,17,1.0,69.9,16.25,69.9,69.9,4.3015,1.0,86.15,925.0,2.0,407.0,0.1145684155708892,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-13.0,0,0.7908333333333334,11.0,4,16,1.0,24.99,11.85,24.99,24.99,2.1089,1.0,36.84,300.0,4.0,734.0,0.1396514681308188,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
2.0,1,41.522777777777776,6.0,0,9,1.0,52.9,22.95,52.9,52.9,2.305,1.0,75.85,1350.0,3.0,561.0,0.15525212342758843,0.11000991080277503,0,0,False,False,False,False,False,False,False,1
-5.0,0,17.08972222222222,9.0,0,17,1.0,172.0,8.46,172.0,172.0,20.3309,1.0,180.46,483.0,1.0,277.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-9.0,0,0.22694444444444445,2.0,6,2,2.0,99.98,38.08,49.99,49.99,2.6255,1.0,138.06,600.0,2.0,413.0,0.11821305841924398,0.14467312348668282,0,0,True,False,False,False,False,False,False,1
-16.0,0,0.2025,4.0,3,23,1.0,56.5,15.15,56.5,56.5,3.7294,1.0,71.65,488.0,1.0,2165.0,0.1145684155708892,0.11095673837014325,0,0,True,False,False,False,False,True,False,1
-9.0,0,0.1363888888888889,0.0,3,13,1.0,290.99,17.8,290.99,290.99,16.3477,10.0,308.79,500.0,1.0,521.0,0.11785260482846252,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-4.0,0,7.572777777777778,0.0,1,19,3.0,299.25,70.71000000000001,99.75,99.75,4.2321,1.0,369.96,5636.0,2.0,386.0,0.11821305841924398,0.16715976331360946,0,0,False,False,False,False,True,False,False,0
-12.0,0,0.38305555555555554,1.0,0,11,1.0,79.9,14.36,79.9,79.9,5.5641,3.0,94.26,150.0,4.0,340.0,0.10048622366288493,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-10.0,0,34.63861111111111,0.0,1,16,1.0,105.0,23.89,105.0,105.0,4.3951,1.0,128.89,600.0,1.0,635.0,0.1456675176452921,0.16715976331360946,0,0,False,False,False,False,False,False,True,0
-15.0,0,0.21472222222222223,4.0,0,21,1.0,122.9,16.62,122.9,122.9,7.3947,1.0,139.52,1800.0,1.0,255.0,0.15525212342758843,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-16.0,0,0.26416666666666666,0.0,0,22,1.0,149.9,18.3,149.9,149.9,8.1913,6.0,168.2,1700.0,1.0,269.0,0.15525212342758843,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-14.0,0,0.2925,1.0,0,7,1.0,36.2,11.98,36.2,36.2,3.0217,1.0,48.18,1200.0,1.0,190.0,0.10732984293193717,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-10.0,0,0.20583333333333334,1.0,6,13,1.0,219.99,23.25,219.99,219.99,9.4619,2.0,243.24,450.0,2.0,527.0,0.13099535843218155,0.1256890848952591,0,0,True,False,False,False,False,False,False,0
-9.0,0,8.680555555555555,4.0,4,18,1.0,69.9,17.74,69.9,69.9,3.9402,1.0,87.64,950.0,1.0,689.0,0.15525212342758843,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-17.0,0,53.9725,7.0,5,21,1.0,35.9,15.1,35.9,35.9,2.3775,1.0,51.0,150.0,1.0,3831.0,0.1145684155708892,0.11955307262569832,0,0,False,False,False,False,True,False,False,0
-13.0,0,12.135833333333334,0.0,2,15,1.0,29.49,15.1,29.49,29.49,1.953,1.0,44.59,200.0,5.0,3847.0,0.1145684155708892,0.11000991080277503,0,0,False,False,False,False,False,False,True,0
-12.0,0,0.31722222222222224,0.0,2,18,1.0,99.8,33.97,99.8,99.8,2.9379,1.0,133.77,11250.0,2.0,534.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,False,True,False,1
-15.0,0,87.05444444444444,0.0,4,12,3.0,51.8,37.85,17.266666666666666,19.9,1.3686,1.0,89.65,150.0,2.0,191.0,0.15525212342758843,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-15.0,0,2.3444444444444446,0.0,4,9,1.0,66.5,18.71,66.5,66.5,3.5542,8.0,85.21,1250.0,1.0,261.0,0.10052447552447552,0.13286713286713286,0,0,True,False,False,False,False,True,False,0
16.0,1,0.21722222222222223,4.0,3,12,1.0,84.55,16.22,84.55,84.55,5.2127,3.0,100.77,7200.0,1.0,627.0,0.13099535843218155,0.11955307262569832,0,1,True,False,False,False,False,False,False,1
-11.0,0,0.1527777777777778,3.0,0,23,1.0,176.99,25.55,176.99,176.99,6.9272,4.0,202.54,11875.0,1.0,1350.0,0.21422924901185772,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-19.0,0,0.26694444444444443,0.0,6,15,1.0,19.9,14.1,19.9,19.9,1.4113,1.0,34.0,225.0,4.0,1440.0,0.1396514681308188,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-14.0,0,13.580277777777777,3.0,4,13,1.0,25.99,16.92,25.99,25.99,1.5361,1.0,42.91,600.0,,,0.12970505123641154,0.13366336633663367,0,0,False,False,False,False,True,False,False,0
-14.0,0,0.3358333333333333,2.0,0,12,2.0,539.98,31.24,269.99,269.99,17.2849,10.0,571.22,1600.0,1.0,252.0,0.13099535843218155,0.11000991080277503,1,0,True,False,False,False,False,True,False,0
-21.0,0,0.8294444444444444,2.0,1,10,2.0,134.0,120.16,67.0,67.0,1.1152,2.0,254.16,10950.0,4.0,1248.0,0.11522633744855967,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-29.0,0,0.4011111111111111,1.0,5,9,1.0,49.0,19.04,49.0,49.0,2.5735,2.0,68.04,250.0,3.0,600.0,0.13500980916711253,0.14467312348668282,0,0,True,False,False,False,False,False,False,0
-22.0,0,0.16416666666666666,0.0,0,16,1.0,49.9,14.52,49.9,49.9,3.4366,1.0,64.42,450.0,4.0,661.0,0.10294117647058823,0.11000991080277503,0,0,True,False,False,False,False,True,False,0
-13.0,0,24.273888888888887,0.0,3,12,1.0,47.9,11.85,47.9,47.9,4.0422,5.0,59.75,450.0,3.0,92.0,0.10052447552447552,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-5.0,0,0.135,0.0,2,12,1.0,16.9,16.79,16.9,16.9,1.0066,3.0,33.69,650.0,4.0,813.0,0.1456675176452921,0.1256890848952591,0,0,True,False,False,False,False,False,True,1
-12.0,0,0.1,6.0,4,9,1.0,49.9,17.6,49.9,49.9,2.8352,3.0,67.5,1750.0,2.0,341.0,0.12067486416928797,0.1805944600062247,0,0,True,False,False,False,False,True,False,1
-19.0,0,0.4172222222222222,3.0,6,13,2.0,158.0,46.18,79.0,79.0,3.4214,3.0,204.18,7225.0,2.0,1396.0,0.09913793103448276,0.13130841121495326,0,0,True,False,False,False,False,False,False,0
-12.0,0,30.591666666666665,1.0,1,20,1.0,54.9,11.73,54.9,54.9,4.6803,1.0,66.63,1700.0,5.0,585.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-29.0,0,0.21666666666666667,8.0,6,15,1.0,209.56,17.91,209.56,209.56,11.7007,10.0,227.47,700.0,1.0,655.0,0.13500980916711253,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-33.0,0,0.2708333333333333,4.0,5,10,1.0,199.0,14.3,199.0,199.0,13.9161,5.0,213.3,2900.0,1.0,476.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-8.0,0,0.30277777777777776,3.0,3,23,1.0,94.99,18.54,94.99,94.99,5.1235,4.0,113.53,300.0,1.0,950.0,0.11785260482846252,0.13087709650811108,0,0,True,False,False,False,False,False,True,0
-24.0,0,0.5144444444444445,1.0,2,10,1.0,120.0,96.71,120.0,120.0,1.2408,4.0,216.71,3350.0,1.0,1763.0,0.13099535843218155,0.14467312348668282,0,0,True,False,False,False,False,False,True,0
-22.0,0,0.20722222222222222,1.0,6,19,1.0,159.9,15.87,159.9,159.9,10.0756,5.0,175.77,444.0,3.0,591.0,0.13500980916711253,0.11955307262569832,0,0,True,False,False,False,True,False,False,0
-17.0,0,0.28944444444444445,13.0,4,2,1.0,383.9,20.26,383.9,383.9,18.9487,6.0,404.16,1400.0,2.0,1306.0,0.1456675176452921,0.11955307262569832,0,0,True,False,False,False,True,False,False,0
-20.0,0,14.672777777777778,0.0,0,15,1.0,199.0,23.93,199.0,199.0,8.3159,1.0,222.93,12450.0,3.0,450.0,0.08284600389863547,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-11.0,0,8.716111111111111,0.0,1,1,1.0,50.49,18.45,50.49,50.49,2.7366,1.0,68.94,100.0,2.0,1018.0,0.13099535843218155,0.11000991080277503,0,0,True,False,False,False,False,False,True,0
-15.0,0,0.2683333333333333,0.0,4,7,1.0,399.99,22.04,399.99,399.99,18.1484,4.0,422.03,1800.0,1.0,1235.0,0.13099535843218155,0.13366336633663367,0,0,True,False,False,False,True,False,False,0
-6.0,0,0.31805555555555554,6.0,3,15,1.0,70.44,8.72,70.44,70.44,8.078,3.0,79.16,250.0,1.0,792.0,0.11785260482846252,0.11095673837014325,1,0,True,False,False,False,False,True,False,1
4.0,1,0.20694444444444443,0.0,4,13,1.0,299.0,23.8,299.0,299.0,12.563,6.0,322.8,150.0,3.0,1479.0,0.1145684155708892,0.1805944600062247,0,0,True,False,False,False,False,False,False,1
11.0,1,0.2525,1.0,2,14,1.0,80.04,35.88,80.04,80.04,2.2308,2.0,115.92,700.0,2.0,803.0,0.10294117647058823,0.19544846050870146,0,0,True,False,False,False,True,False,False,0
-9.0,0,0.295,0.0,0,21,1.0,57.39,9.34,57.39,57.39,6.1445,2.0,66.73,200.0,1.0,113.0,0.12140575079872204,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-24.0,0,67.27555555555556,-1.0,6,13,1.0,68.9,17.73,68.9,68.9,3.8861,1.0,86.63,1800.0,3.0,370.0,0.14926077382824787,0.11095673837014325,0,0,False,False,False,False,False,False,True,0
-19.0,0,0.2238888888888889,0.0,6,19,1.0,72.9,16.27,72.9,72.9,4.4806,1.0,89.17,400.0,5.0,202.0,0.1145684155708892,0.11095673837014325,0,0,True,False,False,False,True,False,False,0
-21.0,0,0.1297222222222222,0.0,0,18,1.0,79.0,14.72,79.0,79.0,5.3668,1.0,93.72,250.0,2.0,1142.0,0.1145684155708892,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-8.0,0,0.21805555555555556,0.0,0,18,1.0,790.0,14.34,790.0,790.0,40.09307500000005,5.0,804.34,825.0,4.0,1083.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-28.0,0,12.580555555555556,0.0,6,21,1.0,26.0,16.11,26.0,26.0,1.6139,1.0,42.11,100.0,3.0,953.0,0.10732984293193717,0.1805944600062247,0,0,False,False,False,True,False,True,False,0
-22.0,0,46.85722222222222,0.0,0,22,1.0,149.9,45.4,149.9,149.9,3.3018,2.0,195.3,5800.0,8.0,1104.0,0.1145684155708892,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-11.0,0,20.961944444444445,0.0,3,12,1.0,18.79,19.04,18.79,18.79,0.9869,1.0,37.83,150.0,1.0,240.0,0.13012618296529968,0.1382193802262666,0,0,True,False,False,False,False,False,True,0
-14.0,0,0.2386111111111111,3.0,5,8,1.0,99.9,18.27,99.9,99.9,5.468,5.0,118.17,900.0,1.0,927.0,0.09266409266409266,0.16715976331360946,0,0,True,False,False,False,False,True,False,0
-12.0,0,0.3547222222222222,0.0,1,11,1.0,59.9,23.35,59.9,59.9,2.5653,1.0,83.25,300.0,4.0,1073.0,0.11685276551545053,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-12.0,0,0.2425,1.0,5,14,1.0,75.0,19.72,75.0,75.0,3.8032,4.0,94.72,550.0,9.0,3138.0,0.09897610921501707,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-11.0,0,0.22277777777777777,0.0,3,19,1.0,119.99,7.7,119.99,119.99,15.5831,1.0,127.69,213.0,3.0,486.0,0.13012618296529968,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-21.0,0,13.184722222222222,0.0,6,23,1.0,99.9,27.65,99.9,99.9,3.613,4.0,127.55,1150.0,2.0,1366.0,0.11450641826650006,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-7.0,0,0.15222222222222223,8.0,6,14,1.0,49.9,7.78,49.9,49.9,6.4139,1.0,57.68,200.0,1.0,2526.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-16.0,0,37.60944444444444,0.0,0,16,1.0,55.0,14.14,55.0,55.0,3.8897,6.0,69.14,200.0,5.0,160.0,0.13500980916711253,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
13.0,1,20.868333333333332,1.0,6,21,1.0,58.9,26.55,58.9,58.9,2.2185,1.0,85.45,7000.0,1.0,799.0,0.11821305841924398,0.16841317365269462,0,0,False,True,False,False,False,True,False,1
